"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42"
5.35,4.5704,0,0,0,2,0,29.4,6,4,0,-0.443,3.468,1.975,10.725,16,1.004,1.147,0,0,0,1.132,0,0,0,0,2.288,-0.002,0,11.395,3.488,0,0,0,2,3.56,2.798,0,8.234,0,0,"0"
5.291,4.2076,0,0,0,1,0,32,3,3,0,-0.561,3.262,1.686,10.308,7,1.007,1.141,0,0,0,1.185,0,0,0,0,2.244,0.014,0,21.759,2.733,0,0,0,0,3.567,2.871,0,8.163,0,0,"0"
4,3.0897,1,0,0,0,0,20,0,1,0,0,2.615,0.811,8.318,0,1.005,1.138,0,0,0,1.288,0,0,0,0,1.732,-0.557,0,9.556,1,0,0,0,0,4.218,3.056,0,8.637,0,0,"0"
5.103,4.6435,0,0,0,1,0,28.6,5,4,0,-0.806,3.329,1.792,10.281,5,1.014,1.149,0,0,0,1.135,0,0,0,0,2.165,-0.008,0,10.731,3.506,0,0,0,0,3.496,2.646,0,8.131,0,0,"0"
4.343,4.0038,1,1,1,0,0,23.5,2,0,2,1.101,3.126,1.5,9.309,0,1.002,1.157,0,0,0,1.25,0,0,0,0,2,-0.083,0,0,2.682,0,0,4,3,3.859,2.563,3,8.427,0,0,"0"
4.17,3.1822,2,0,0,0,0,20,0,0,0,0.532,2.959,0.971,8.597,0,1.002,1.117,0,0,0,1.408,0,0,0,0,1.848,0.387,0,0,1.542,0,0,0,1,4.016,2.611,1,8.452,0,0,"0"
5.262,4.7497,4,0,0,0,0,23.1,3,4,0,0,3.907,2.217,10.2,9,1.051,1.143,0,0,0,1.207,0,0,0,0,2.25,-0.002,0,11.647,2.369,0,0,0,0,4.416,2.831,0,9.522,0,3,"0"
5.284,5.2824,3,0,0,0,0,26.3,2,6,0,-1.009,4.028,2.187,10.651,10,1.024,1.131,0,0,0,1.244,0,0,0,0,2.314,0,0,23.28,2.965,0,0,0,0,4.823,2.709,0,9.752,0,0,"0"
5.646,4.4339,3,0,0,2,0,26.7,3,1,0,0,3.465,0.811,10.505,0,1.048,1.141,0,0,1,1.264,0,0,1,0,2.303,-0.08,0,0,1.411,0,0,0,1,4.26,3.104,0,8.986,0,3,"0"
5.27,5.6107,1,0,0,0,0,27.7,6,3,6,2.593,3.885,2.388,10.649,6,0.993,1.145,0,0,0,1.235,0,0,0,0,2.284,0,0,0,3.036,0,0,6,0,4.075,2.185,3,9.047,0,0,"0"
5.303,4.066,2,0,0,1,0,26.3,4,2,0,0,4.229,1.392,10.053,6,1.022,1.136,0,0,0,1.25,0,1,0,0,2.236,0.043,0,0,1.164,0,0,0,2,6.874,2.75,0,12.258,0,2,"0"
4.461,3.5378,0,0,0,0,0,25,3,2,0,0,2.988,1.891,9.202,0,0.998,1.159,0,0,0,1.101,0,0,0,0,2.053,0.044,0,0,2.244,0,0,3,2,3.155,2.611,1,7.315,0,0,"0"
5.098,3.6085,0,0,0,1,0,27.3,4,2,0,0,2.876,1.5,9.872,0,0.993,1.151,0,0,0,1.122,0,0,0,0,2.112,-0.077,0,0,2.472,0,0,0,1,3.304,2.469,0,7.433,0,0,"0"
5.384,4.1685,0,0,0,1,0,28.6,5,2,0,0,3.094,1.371,10.315,8,0.986,1.148,0,0,0,1.138,0,0,0,0,2.288,-0.023,0,0,1.985,0,0,0,2,3.426,2.542,0,7.704,0,0,"0"
5.351,4.2358,1,0,0,0,0,31.2,4,2,0,0.15,4.697,3.066,10.673,5,0.969,1.136,0,0,0,1.294,0,0,0,0,2.328,0,0,12.585,6.801,0,0,0,0,10.323,1.818,0,14.009,0,0,"0"
5.311,4.467,1,0,2,0,0,24.4,0,3,11,0.953,3.766,2.1,10.646,9,0.993,1.152,0,0,0,1.239,0,0,0,0,2.267,0,0,0,4.692,0,0,1,0,4.029,2.131,3,8.883,0,0,"0"
5.365,2.9284,0,0,0,1,1,40.7,3,0,0,0,3.245,1.455,10.315,0,0.966,1.123,0,0,0,1.279,1,0,0,0,2.315,-0.007,0,0,1.897,0,0,0,0,3.641,1.856,0,8.128,0,0,"0"
4.923,3.303,1,0,0,0,2,46.7,0,2,0,-0.995,3.413,1.185,9.911,4,1.042,1.107,0,0,0,1.268,1,0,1,0,2.267,0.015,0,10.337,1.563,0,1,0,1,3.933,3.011,0,8.671,0,1,"0"
4.745,1.8876,0,0,4,0,3,40,2,0,7,0,3.937,1.936,10.509,0,0.974,1.128,0,0,0,1.269,2,0,0,1,2.283,0,0,0,5.249,0,3,8,2,3.689,1.856,2,8.783,0,0,"0"
4.732,3.1875,0,0,1,0,2,41.2,1,0,3,0,2.984,0.875,9.579,0,0.979,1.127,0,0,0,1.287,1,0,0,0,2.194,0.043,0,0,0.854,0,1,2,2,3.648,2.167,1,7.959,0,0,"0"
4.562,3.0804,0,0,1,0,2,41.2,1,0,2,0,2.984,0.875,9.54,0,0.979,1.127,0,0,0,1.282,1,0,0,0,2.17,0.043,0,0,1.14,0,1,2,2,3.627,2.167,1,7.954,0,0,"0"
4.835,2.8214,0,0,2,0,2,40.7,2,2,4,-0.386,3.547,1.876,10.186,3,1.002,1.126,0,0,0,1.261,1,0,0,0,2.263,0.001,0,21.912,3.249,0,1,3,1,3.681,2.619,1,8.55,0,0,"0"
4.843,3.0136,2,0,1,0,3,40.9,1,1,3,-0.043,3.715,1.662,10.166,2,1.022,1.121,0,0,0,1.285,1,0,1,0,2.283,-0.002,0,10.99,2.652,0,3,3,1,4.05,2.607,1,9.03,0,2,"0"
5.386,4.1216,0,0,9,1,4,33.3,3,4,8,0,4.091,1.708,11.059,8,1.057,1.171,0,2,1,1.142,1,0,0,0,2.479,0,0,44.711,2.168,0,3,8,0,4.004,3.475,3,9.257,0,3,"0"
4.732,3.3706,0,0,1,0,1,42.9,0,2,2,0,3.193,1.187,9.642,4,1.037,1.125,0,1,0,1.241,1,0,0,0,2.194,-0.027,0,20.013,1.659,0,1,2,0,3.813,3.074,1,8.405,0,0,"0"
4.965,3.6476,2,0,1,0,3,42.9,0,2,2,0,3.647,1.16,10.099,4,1.084,1.117,0,1,0,1.295,1,0,1,0,2.305,-0.008,0,20.473,1.553,0,3,2,0,4.054,3.202,1,9.118,0,2,"0"
4.562,3.17,0,0,1,0,2,40,0,1,2,0,3.011,0.875,9.54,2,1.005,1.13,0,0,0,1.226,1,0,0,0,2.17,0.046,0,0,1.14,0,2,2,3,3.639,2.667,1,7.986,0,0,"0"
4.687,2.9071,0,0,1,0,2,38.5,2,2,2,-0.066,3.459,1.604,10.007,3,1.002,1.131,0,0,0,1.229,1,0,0,0,2.242,-0.002,0,10.681,2.731,0,2,3,1,3.666,2.423,1,8.395,0,0,"0"
4.77,3.3837,0,0,1,0,2,40,0,3,2,0,3.299,1.185,9.882,6,1.057,1.13,0,1,0,1.212,1,0,0,0,2.236,0.015,0,20.072,1.74,0,2,2,1,3.834,3.333,1,8.516,0,0,"0"
5.019,3.2862,1,0,3,0,4,37.5,1,4,3,-0.627,3.891,1.886,10.548,7,1.029,1.131,0,0,0,1.23,1,0,1,0,2.366,0,0,22.352,3.188,0,4,3,1,3.96,2.728,1,9.042,0,1,"0"
5.26,2.4916,5,0,0,0,6,37.5,1,2,0,-0.416,4.387,2.929,10.814,5,1.013,1.124,0,0,0,1.281,1,0,1,0,2.438,0,0,11.973,6.971,0,6,0,0,4.295,2.389,0,9.725,0,5,"0"
5.072,2.2317,0,0,0,0,2,35.4,2,4,0,-0.862,4.429,3.61,10.833,12,0.978,1.134,0,0,0,1.212,1,0,0,0,2.351,0,0,25.194,10.844,0,0,0,0,3.794,1.991,0,9.08,2,0,"0"
5.107,2.9658,0,0,0,1,1,39.3,3,3,0,-0.472,3.533,1.876,10.447,8,1.006,1.126,0,0,0,1.217,1,0,0,0,2.248,0.001,0,11.344,3.439,0,0,0,0,3.678,2.47,0,8.491,0,0,"0"
4.882,3.4294,0,0,2,0,2,41.2,0,4,2,-1.168,3.483,1.258,10.136,8,1.069,1.127,0,1,0,1.199,1,0,0,0,2.288,0.005,0,30.73,2.011,0,1,2,1,3.857,3.5,1,8.704,0,0,"0"
5.489,2.1976,0,0,0,2,4,35,7,3,0,-0.117,4.423,3.682,11.345,8,0.974,1.135,0,0,0,1.225,1,0,0,0,2.466,0,0,12.336,11.779,0,1,0,1,3.854,1.943,0,9.163,0,0,"0"
4.914,2.2884,0,0,4,0,3,40.5,2,3,6,-0.173,3.986,1.426,10.632,3,1.003,1.128,0,0,0,1.232,2,0,0,0,2.328,0,0,12.142,4.181,0,2,7,3,3.733,2.462,2,8.913,0,0,"0"
4,2,0,0,0,0,0,33.3,0,0,0,0,3.22,0,9.314,0,0.961,1.138,0,0,0,1.205,1,0,0,0,2,0.003,0,0,1.244,0,0,0,0,3.009,1.5,0,7.439,0,0,"0"
4.732,2.8489,3,0,0,0,1,42.9,0,0,0,0,3.549,1.187,9.642,0,1.011,1.091,0,0,0,1.421,1,0,1,0,2.194,-0.024,0,0,1.659,0,1,0,0,4.523,2.329,0,9.314,0,2,"0"
4.733,1.7208,1,0,0,0,2,37.9,1,3,0,0,4.248,2.513,10.593,11,0.981,1.125,0,0,0,1.261,2,0,0,0,2.259,0,0,0,7.746,0,2,0,0,3.999,1.893,0,9.225,0,0,"0"
5.272,3.2017,2,0,2,0,2,36,0,3,2,0,3.817,1.754,10.523,8,1.022,1.114,0,0,0,1.321,1,0,0,0,2.307,-0.001,0,0,2.952,0,1,1,0,4.702,2.587,1,9.602,0,0,"0"
4.872,3.1623,0,0,3,0,3,36,1,2,4,-0.121,3.472,1.508,10.166,3,1.011,1.14,0,0,0,1.215,1,0,0,0,2.296,-0.002,0,10.696,2.373,0,3,5,3,3.736,2.59,2,8.47,0,0,"0"
5.096,2.7457,6,0,0,0,8,52.2,0,1,0,0,5.261,0.749,10.806,4,1.049,1.058,0,0,0,1.513,2,1,0,0,2.396,0,1,0,3.141,0,8,0,0,6.954,2.175,0,13.369,0,6,"0"
4.782,3.0562,0,0,1,0,2,40,0,2,2,-0.896,3.324,1.273,9.947,4,1.015,1.129,0,0,0,1.215,1,0,0,0,2.251,-0.008,0,10.38,1.951,0,1,2,2,3.708,2.773,1,8.322,0,0,"0"
4.892,3.2952,0,0,2,0,2,36.7,2,3,1,-0.505,3.598,1.805,10.235,7,1.009,1.134,0,0,0,1.205,1,0,0,0,2.295,-0.001,0,11.03,2.809,0,2,0,1,3.712,2.456,1,8.522,0,0,"0"
5.451,2.5976,4,0,0,0,4,42.4,1,2,0,0,4.191,1.113,10.865,8,1.013,1.099,0,0,0,1.36,2,0,1,0,2.409,0,0,0,3.05,0,4,0,0,4.72,2.293,0,9.912,0,2,"0"
5.106,2.5769,0,0,0,0,4,47.1,2,0,0,0,3.656,1,10.411,0,0.969,1.11,0,0,0,1.311,2,0,0,0,2.384,0,0,0,2.266,0,0,0,0,3.798,1.854,0,8.644,0,0,"0"
4.928,1.7361,0,0,0,0,2,45,0,0,0,0,3.753,0,10.506,0,0.968,1.114,0,0,0,1.29,3,0,0,0,2.348,0,0,0,3.091,2,0,0,0,3.685,1.722,0,8.6,0,0,"0"
5.075,2.4622,0,0,0,0,4,48.3,0,3,0,-0.203,3.768,0.922,10.518,9,1.01,1.108,0,0,0,1.263,2,0,0,0,2.369,0,0,12.066,2.847,0,2,0,1,3.827,2.52,0,8.828,0,0,"0"
5.459,3.1356,1,0,2,0,4,41.7,0,3,2,0,3.784,1.029,10.764,6,1.029,1.113,0,0,0,1.28,3,0,0,0,2.462,0,0,22.286,1.583,0,2,2,3,4.748,2.906,1,9.674,0,0,"0"
5.161,2.5397,0,0,0,0,6,46.4,0,5,0,-0.525,3.844,0.745,10.717,13,1.038,1.112,0,0,0,1.222,2,0,0,0,2.404,0,0,12.008,2.924,0,4,0,4,3.881,3.037,0,8.952,0,0,"0"
5.164,2.9809,1,0,0,0,0,26.7,0,2,0,0,3.083,0.917,9.968,4,1.018,1.133,0,0,0,1.245,1,0,0,0,2.256,-0.072,0,20.861,0.939,0,0,0,0,4.66,2.988,0,9.26,0,0,"0"
4.802,1.7802,2,0,5,0,2,39.4,0,0,4,0,3.892,0,10.46,0,0.986,1.113,0,0,0,1.339,4,0,0,0,2.384,0,0,0,3.735,0,0,5,1,4.341,1.824,2,9.301,0,0,"0"
4.562,2.931,0,1,0,0,0,33.3,0,2,2,-0.603,3.052,0.875,9.54,2,1.062,1.153,1,0,0,1.166,1,0,0,0,2.17,0.05,0,20.392,1.14,0,0,4,2,3.587,3.292,2,8.026,0,0,"0"
5.062,4.0287,0,0,0,0,0,26.3,0,6,27,0,4.146,1.975,10.792,12,1.021,1.162,0,0,0,1.137,1,0,0,0,2.404,0,0,0,2.398,0,0,0,0,3.83,2.296,6,8.939,0,0,"0"
3.618,3.4245,0,0,0,0,0,44.4,0,1,0,0,2.593,0,8.412,0,1.011,1.116,0,0,0,1.332,1,0,0,0,2,-0.237,0,0,0.579,0,0,0,0,3.526,2.3,0,7.6,0,0,"0"
5.389,2.7726,1,0,3,0,2,41.7,0,3,3,0.144,3.772,1.506,10.698,9,1.029,1.113,0,0,0,1.278,3,0,0,0,2.504,0,0,23.066,2.22,0,1,2,0,4.757,2.728,1,9.614,0,0,"0"
5.318,2.6699,2,0,0,0,2,36.4,0,3,0,0,3.7,0.985,10.545,9,1.02,1.107,0,0,0,1.317,3,0,0,0,2.402,0.001,0,0,1.511,0,1,0,0,4.706,2.293,0,9.538,0,0,"0"
5.306,2.2373,0,0,11,0,4,36.2,3,6,11,-1.722,4.217,1.577,11.222,9,1.031,1.14,0,0,0,1.191,6,0,0,0,2.527,0,0,23.86,3.172,0,2,10,5,3.942,2.846,4,9.248,0,0,"0"
4.843,2.7944,0,0,1,0,2,34.4,0,5,1,-0.929,3.729,2.297,10.299,7,1.029,1.139,0,0,0,1.153,1,0,0,0,2.268,0,0,10.307,4.371,0,2,0,3,3.681,2.755,1,8.613,0,0,"0"
4.876,2.8477,0,0,2,0,0,30,2,2,3,-0.608,3.21,1.193,10.053,4,1.02,1.154,0,0,0,1.174,1,0,0,0,2.336,0.014,0,21.357,1.586,0,0,3,2,3.631,2.9,2,8.126,0,0,"0"
5.418,3.1768,10,0,0,0,12,54.5,0,0,0,0,4.608,0.72,11.151,0,1.121,1.069,0,0,0,1.413,2,0,1,0,2.532,0,0,0,2.359,0,10,0,0,4.361,2.778,0,10.237,0,10,"0"
6.496,4.6405,0,0,0,8,0,33.3,2,0,0,0,4.224,0.88,12.028,0,1.303,1.365,0,0,2,0.898,1,0,0,0,2.798,0,0,0,1.166,2,0,0,0,4.055,5.75,0,9.257,0,16,"0"
5.998,1.8789,6,0,0,3,0,44.4,0,1,0,0.642,4.308,0.749,11.637,3,1.054,1.103,0,0,0,1.332,15,0,1,0,2.859,0,0,0,1.117,6,0,0,0,4.405,2.355,0,9.843,0,6,"0"
5.437,2.538,5,0,0,1,4,50,1,0,0,0,4.239,0.954,10.89,0,1.029,1.094,0,0,1,1.375,2,0,1,0,2.424,0,0,0,2.444,0,2,0,0,4.252,2.411,0,9.708,0,5,"0"
5.462,2.4518,1,2,11,2,7,40.8,6,1,12,0,4.195,1.003,11.392,3,0.993,1.127,0,0,0,1.298,4,0,1,1,2.51,0,0,0,2.826,0,3,10,1,4.068,2.171,3,9.454,0,1,"0"
5.994,2.4353,7,0,0,3,0,45.5,0,0,0,0.425,4.296,0.768,11.48,0,1.071,1.095,0,0,0,1.384,6,0,1,0,2.799,0,0,0,0.955,4,0,0,0,4.407,2.58,0,9.865,0,7,"0"
4.303,3.4665,0,0,0,0,0,21.4,0,1,2,-0.157,2.66,1.459,8.815,2,1.013,1.175,0,0,0,1.081,0,0,0,0,1.932,-0.251,0,9.958,1.745,0,0,0,2,3.346,2.944,2,7.353,0,0,"0"
5.323,4.4887,2,0,0,1,0,30,0,1,2,-0.75,4.234,1.299,10.107,1,1.087,1.13,0,0,0,1.359,0,1,0,0,2.222,-0.087,0,10.158,1.569,0,0,2,2,7.078,3.49,2,12.275,0,2,"0"
4.895,3.5219,1,0,2,0,3,37.5,0,2,4,0,3.52,1.16,10.099,4,1.059,1.137,0,1,0,1.252,1,0,1,0,2.292,-0.008,0,20.341,1.696,0,3,4,2,3.977,3.192,2,8.892,0,1,"0"
4.922,3.5578,0,0,3,0,3,35,0,3,4,0,3.45,1.258,10.152,6,1.042,1.144,0,1,0,1.195,1,0,0,0,2.309,0.005,0,20.579,1.768,0,3,4,2,3.865,3.042,2,8.639,0,0,"0"
4.919,1.1387,0,0,2,0,4,41,0,4,8,0,4.322,0,11.129,0,0.998,1.125,0,0,0,1.204,6,0,0,0,2.399,0,0,0,5.538,0,2,8,0,3.731,1.919,2,9.366,0,0,"0"
5.299,1.7433,0,0,6,0,0,33.3,0,6,12,-1.781,3.969,0.61,10.903,12,1.044,1.146,0,0,0,1.126,4,0,0,0,2.505,0,0,37.083,1.91,0,0,3,0,3.801,2.643,3,9.054,0,0,"0"
5.22,2.6213,0,0,0,0,5,50,0,4,0,-0.406,3.753,0.875,10.66,9,1.035,1.104,0,0,0,1.281,6,0,0,0,2.492,0,0,11.173,1.341,0,2,0,0,4.015,2.469,0,8.955,0,0,"0"
5.016,2.3633,0,0,0,0,0,40.9,1,3,0,0.508,3.413,0.799,10.366,8,1.018,1.123,0,0,0,1.215,3,0,0,0,2.441,-0.002,0,22.148,1.197,2,0,0,0,3.707,2.681,0,8.396,0,0,"0"
4.377,2.8894,1,0,0,0,0,28.6,2,1,0,0,4.312,2.246,9.253,2,0.968,1.129,0,0,0,1.45,0,0,0,0,2.029,-0.02,0,11.241,3.316,0,0,0,0,10.355,2.055,0,14.025,0,0,"0"
4.732,3.1657,0,0,0,0,3,42.9,3,0,0,0,3.075,0.881,9.803,0,0.967,1.119,0,0,0,1.331,1,0,0,0,2.236,-0.023,0,0,0.95,0,0,0,0,3.69,1.889,0,8.082,0,0,"0"
4.517,2.6567,1,0,0,0,1,44.4,1,0,0,0,3.265,1.409,9.391,0,0.986,1.112,0,0,0,1.311,1,0,1,0,2.149,-0.024,0,0,2.036,0,0,0,0,3.622,2.086,0,8.37,0,1,"0"
4.732,3.2158,1,0,0,0,2,46.7,1,0,0,0,3.192,0.875,9.579,0,0.991,1.107,0,0,0,1.349,1,0,1,0,2.194,0.043,0,0,0.854,0,1,0,0,3.899,2.181,0,8.457,0,1,"0"
4.77,3.0499,1,0,0,0,2,47.4,1,0,0,1.066,3.375,1.185,9.882,0,0.986,1.106,0,0,0,1.348,1,0,1,0,2.236,0.013,0,0,1.74,0,1,0,0,3.881,2.211,0,8.62,0,1,"0"
4.818,2.9372,0,0,1,0,1,38.5,2,0,2,0,3.249,1.523,9.801,0,0.973,1.131,0,0,0,1.251,1,0,0,0,2.236,-0.007,0,0,2.002,0,1,4,0,3.603,1.879,1,8.063,0,0,"0"
4.807,3.3506,2,0,1,0,3,42.9,0,0,2,0,3.453,0.881,9.833,0,1.029,1.117,0,0,0,1.332,1,0,1,0,2.246,-0.025,0,0,1.06,0,3,2,2,4.049,2.58,1,8.863,0,2,"0"
4.97,3.5327,3,0,1,0,4,42.9,0,0,2,0,3.653,0.861,10.06,0,1.052,1.113,0,0,0,1.348,1,0,1,0,2.307,0.014,0,0,0.962,0,4,2,2,4.103,2.7,1,9.148,0,3,"0"
5,2.595,0,1,6,0,2,48,0,1,8,0,3.647,0.781,10.242,2,1.003,1.115,0,0,0,1.29,2,0,0,0,2.327,0,0,10.782,2.451,0,2,6,0,3.728,2.356,2,8.668,0,0,"0"
4.993,2.2683,0,0,0,0,3,35.8,2,1,0,0,3.995,2.885,10.458,3,0.968,1.133,0,0,0,1.235,1,0,0,0,2.325,0,0,0,6.393,0,1,0,1,3.725,1.8,0,8.621,0,0,"0"
4.807,3.3157,1,0,0,0,3,43.8,1,1,0,0,3.297,0.881,9.833,3,1.012,1.113,0,0,0,1.295,1,0,1,0,2.246,-0.025,0,0,1.06,0,2,0,1,3.903,2.568,0,8.562,0,1,"0"
4.935,3.5332,3,0,0,0,4,46.2,0,1,0,0,3.66,0.861,10.06,2,1.073,1.099,0,0,0,1.333,1,0,1,0,2.303,0.015,0,0,1.047,0,4,0,1,4.119,2.9,0,9.154,0,3,"0"
4.935,3.5136,3,0,0,0,4,46.2,0,1,0,0,4.069,0.861,10.06,2,1.066,1.091,0,0,0,1.379,1,1,1,0,2.303,0.014,1,0,1.047,0,4,0,1,6.88,2.764,0,11.635,0,3,"0"
4.96,2.2721,2,0,0,0,2,41.7,1,2,0,0,4.413,0.945,10.234,4,1.017,1.108,0,0,0,1.308,2,1,0,0,2.327,-0.001,1,0,2.814,0,1,0,0,7.065,2.107,0,12.279,0,2,"0"
4.804,1.7705,0,0,6,0,2,50,0,4,6,-0.224,4.203,0.465,10.828,12,1.02,1.108,0,0,0,1.269,3,0,0,0,2.283,0,0,23.61,6.12,0,0,6,0,3.741,2.5,2,9.265,0,0,"0"
5.427,2.3997,0,0,0,2,2,42.9,4,2,0,0,3.875,0.68,11.012,10,0.985,1.119,0,0,0,1.261,2,0,0,0,2.381,0,0,0,4.151,0,0,0,0,3.702,2.042,0,8.847,0,0,"0"
4.499,2.3714,0,0,0,0,0,40,0,0,0,0,2.924,1.125,9.311,0,0.965,1.125,0,0,0,1.266,1,0,0,0,2.136,0.039,0,0,1.481,1,0,0,0,3.304,1.854,0,7.542,0,0,"0"
4.958,2.4699,0,0,0,0,0,32.3,3,1,0,0,3.186,1.16,10.099,3,0.973,1.141,0,0,0,1.202,1,0,0,0,2.303,-0.006,0,0,1.602,2,0,0,1,3.371,1.985,0,7.729,0,0,"0"
5.338,2.2854,1,0,0,0,9,42.9,6,4,0,0,4.322,0.662,11.258,15,0.994,1.114,0,0,0,1.311,3,0,0,0,2.407,0,0,13.723,2.977,0,3,0,0,4.443,2.183,0,9.741,0,0,"0"
5.077,2.4109,0,0,0,0,4,47.1,3,0,0,0,3.66,0.703,10.481,0,0.969,1.11,0,0,0,1.324,2,0,0,0,2.366,0,0,0,2.693,0,0,0,0,3.76,1.875,0,8.68,0,0,"0"
5.026,2.9255,0,0,0,0,3,50,0,1,0,0,3.425,0.896,10.138,3,0.988,1.104,0,0,0,1.315,3,0,0,0,2.365,-0.002,0,0,1.339,0,1,0,0,3.88,2.042,0,8.525,0,0,"0"
5.382,2.2507,0,0,0,1,5,50,3,2,0,-0.114,3.928,0.932,11.101,8,0.992,1.104,0,0,0,1.303,6,0,0,0,2.522,0,0,25.043,2.006,0,0,0,0,3.962,2.346,0,9.069,0,0,"0"
5.318,2.3664,1,0,0,0,5,58.3,0,2,0,-0.26,3.898,0.682,10.772,8,1.021,1.084,0,0,0,1.325,6,0,1,0,2.508,0,0,24.364,1.393,0,1,0,0,4.006,2.575,0,9.176,0,1,"0"
4.91,2.843,1,0,0,0,3,52.6,0,0,0,0,3.468,0.629,10.06,0,0.98,1.083,0,0,0,1.409,3,0,0,0,2.333,0.004,0,0,1.207,0,1,0,0,3.921,2.02,0,8.704,0,0,"0"
5.006,2.3877,1,0,0,0,2,46.9,1,1,0,0,3.828,1.202,10.306,4,0.991,1.109,0,0,0,1.295,2,0,0,0,2.334,0,0,0,2.163,0,0,0,0,3.696,2.075,0,8.888,0,1,"0"
4.953,2.6126,3,0,0,0,6,50,0,2,0,0,4.037,0.732,10.578,6,1.043,1.097,0,0,0,1.322,2,0,1,0,2.346,0,0,0,3.061,0,6,0,1,4.022,2.578,0,9.422,0,3,"0"
4.523,3.7332,2,0,0,0,0,28.6,4,1,0,0,3.362,1.837,9.454,0,1.008,1.143,0,0,0,1.208,0,0,1,0,2.074,0.043,0,0,2.57,0,0,0,0,3.618,2.377,0,8.51,0,2,"0"
4.971,3.0393,0,0,2,0,2,38.7,3,1,2,0.124,3.509,1.733,10.236,4,0.984,1.13,0,0,0,1.251,1,0,0,0,2.305,0.001,0,11.885,2.585,0,0,3,0,3.725,2.214,1,8.44,0,0,"0"
4.382,2.2073,0,0,2,0,0,32.4,0,1,2,0.254,3.426,0.544,9.692,2,0.977,1.143,0,0,0,1.195,1,0,0,0,2.066,0.001,0,11.274,1.489,0,0,2,1,3.34,1.976,1,7.923,0,0,"0"
4.17,2.7612,2,0,0,0,0,27.3,2,0,0,0,3.002,0.971,8.597,0,1.017,1.141,0,0,0,1.28,0,0,1,0,1.848,0.354,0,0,1.542,0,0,0,0,3.755,2.611,0,8.35,0,2,"0"
5.541,3.7298,4,0,4,1,1,31,0,2,5,0,4.127,1.698,10.987,6,1.051,1.137,0,0,0,1.28,1,0,0,0,2.424,0,0,24.111,2.051,0,1,3,0,4.747,2.994,2,9.951,0,3,"0"
5.665,2.2521,1,0,0,1,3,54.3,0,0,0,0,4,0.432,10.89,0,0.983,1.093,0,0,0,1.345,3,0,1,0,2.49,0,0,0,1.839,0,0,0,0,4,2.018,0,9.166,0,1,"0"
4.481,3.6846,0,0,0,0,0,24,3,3,0,0,3.109,1.895,9.292,0,1.011,1.161,0,0,0,1.083,0,0,0,0,2.074,-0.026,0,0,2.02,0,0,3,3,3.171,2.9,1,7.444,0,0,"0"
4.214,3.4743,0,0,1,0,0,23.1,1,2,1,-0.711,2.68,1.459,8.755,1,1.031,1.166,0,0,0,1.083,0,0,0,0,1.902,-0.262,0,9.599,2.052,0,0,0,2,3.36,3.278,1,7.41,0,0,"0"
5.248,4.2601,3,0,0,0,0,20.8,0,3,0,-0.08,3.68,1.888,10.249,5,1.021,1.133,0,0,0,1.287,0,0,0,0,2.229,-0.008,0,10.819,3.06,0,0,1,1,4.819,2.664,1,9.618,0,0,"0"
4.953,1.9231,0,0,4,0,4,38.9,2,0,6,0,4.176,2.296,10.707,0,0.967,1.128,0,0,0,1.265,2,0,0,1,2.343,0,0,0,6.238,0,2,4,1,3.732,1.73,1,8.931,0,0,"0"
4.753,1.6977,0,0,2,0,4,38.9,2,0,4,0,4.176,2.296,10.68,0,0.967,1.128,0,0,0,1.262,2,0,0,1,2.295,0,0,0,7.067,0,2,4,1,3.702,1.73,1,8.928,0,0,"0"
5.366,3.5678,1,0,3,0,2,35,1,2,2,0,3.484,1.16,10.405,4,1.018,1.125,0,0,0,1.27,1,0,0,0,2.342,-0.008,0,21.663,1.661,0,1,1,2,4.729,2.932,1,9.496,0,0,"0"
5.333,2.0991,1,0,0,0,6,41.5,6,4,0,0,4.4,0.956,11.313,15,0.989,1.117,0,0,0,1.284,3,0,0,0,2.394,0,0,13.711,3.349,0,3,0,0,4.441,2.135,0,9.741,0,0,"0"
5.31,3.4316,1,0,2,0,1,35.3,0,2,2,0,3.415,1.185,10.25,4,1.028,1.123,0,0,0,1.261,1,0,0,0,2.288,0.014,0,21.221,1.726,0,1,1,2,4.725,3.058,1,9.463,0,0,"0"
5.187,2.1504,0,0,0,0,0,43.5,1,3,0,0.666,3.507,0.773,10.68,8,1.017,1.118,0,0,0,1.256,6,0,0,0,2.597,-0.001,0,22.622,1.14,4,0,0,0,3.799,2.564,0,8.551,0,0,"0"
5.394,2.8307,3,1,3,0,4,37,1,4,5,0.311,4.137,0.978,11.021,8,1.066,1.122,0,0,0,1.274,2,0,1,0,2.465,0,0,33.791,2.542,0,4,8,1,4.748,3.086,2,9.947,0,2,"0"
4,2.2975,0,0,0,0,0,26.7,0,1,0,0,2.626,0,8.623,0,0.998,1.158,0,0,0,1.095,1,0,0,0,2,0.128,0,0,0.667,0,0,2,1,3.093,2,1,6.951,0,0,"0"
